PV_Origin,PV_Destination,PV_Distance_km,PV_Year,DV_Quantity_Rice
Manila,Dipolog City,717.57,2000,
Manila,Dipolog City,717.57,2001,
Manila,Dipolog City,717.57,2002,
Manila,Dipolog City,717.57,2003,3
Manila,Dipolog City,717.57,2004,99
Manila,Dipolog City,717.57,2005,
Manila,Dipolog City,717.57,2006,
Manila,Dipolog City,717.57,2007,
Manila,Dipolog City,717.57,2008,
Manila,Dipolog City,717.57,2009,
Manila,Dipolog City,717.57,2010,
Manila,Dipolog City,717.57,2011,714
Manila,Dipolog City,717.57,2012,
Manila,Dipolog City,717.57,2013,
Manila,Dipolog City,717.57,2014,
Manila,Dipolog City,717.57,2015,
Manila,Dipolog City,717.57,2016,
Manila,Dipolog City,717.57,2017,
Manila,Dipolog City,717.57,2018,
Manila,Dipolog City,717.57,2019,
Manila,Dipolog City,717.57,2020,
Manila,Dipolog City,717.57,2021,
Manila,Dipolog City,717.57,2022,
Manila,General Santos City,1051.17,1995,15
Manila,General Santos City,1051.17,1996,
Manila,General Santos City,1051.17,1997,15
Manila,General Santos City,1051.17,1998,
Manila,General Santos City,1051.17,1999,2
Manila,General Santos City,1051.17,2000,103
Manila,General Santos City,1051.17,2001,14
Manila,General Santos City,1051.17,2002,3
Manila,General Santos City,1051.17,2003,37
Manila,General Santos City,1051.17,2004,766
Manila,General Santos City,1051.17,2005,80
Manila,General Santos City,1051.17,2006,
Manila,General Santos City,1051.17,2007,11
Manila,General Santos City,1051.17,2008,
Manila,General Santos City,1051.17,2009,
Manila,General Santos City,1051.17,2010,38
Manila,General Santos City,1051.17,2011,730
Manila,General Santos City,1051.17,2012,
Manila,General Santos City,1051.17,2013,
Manila,General Santos City,1051.17,2014,215
Manila,General Santos City,1051.17,2015,1530
Manila,General Santos City,1051.17,2016,563
Manila,General Santos City,1051.17,2017,212
Manila,General Santos City,1051.17,2018,
Manila,General Santos City,1051.17,2019,
Manila,General Santos City,1051.17,2020,
Manila,General Santos City,1051.17,2021,
Manila,General Santos City,1051.17,2022,
Manila,Legazpi City,338.33,1995,
Manila,Legazpi City,338.33,1996,14
Manila,Legazpi City,338.33,1997,
Manila,Legazpi City,338.33,1998,
Manila,Legazpi City,338.33,1999,85
Manila,Legazpi City,338.33,2000,6
Manila,Legazpi City,338.33,2001,3
Manila,Legazpi City,338.33,2002,1
Manila,Legazpi City,338.33,2003,1
Manila,Legazpi City,338.33,2004,
Manila,Legazpi City,338.33,2005,115
Manila,Legazpi City,338.33,2006,59
Manila,Legazpi City,338.33,2007,
Manila,Legazpi City,338.33,2008,
Manila,Legazpi City,338.33,2009,
Manila,Legazpi City,338.33,2010,15
Manila,Legazpi City,338.33,2011,
Manila,Legazpi City,338.33,2012,
Manila,Legazpi City,338.33,2013,
Manila,Legazpi City,338.33,2014,
Manila,Legazpi City,338.33,2015,
Manila,Legazpi City,338.33,2016,
Manila,Legazpi City,338.33,2017,
Manila,Legazpi City,338.33,2018,
Manila,Legazpi City,338.33,2019,
Manila,Legazpi City,338.33,2020,
Manila,Legazpi City,338.33,2021,
Manila,Legazpi City,338.33,2022,
Manila,"San Jose, Romblon",299,1995,
Manila,"San Jose, Romblon",299,1996,
Manila,"San Jose, Romblon",299,1997,
Manila,"San Jose, Romblon",299,1998,
Manila,"San Jose, Romblon",299,1999,140
Manila,"San Jose, Romblon",299,2000,2
Manila,"San Jose, Romblon",299,2001,
Manila,"San Jose, Romblon",299,2002,40
Manila,"San Jose, Romblon",299,2003,
Manila,"San Jose, Romblon",299,2004,113
Manila,"San Jose, Romblon",299,2005,
Manila,"San Jose, Romblon",299,2006,
Manila,"San Jose, Romblon",299,2007,20
Manila,"San Jose, Romblon",299,2008,26
Manila,"San Jose, Romblon",299,2009,
Manila,"San Jose, Romblon",299,2010,1
Manila,"San Jose, Romblon",299,2011,
Manila,"San Jose, Romblon",299,2012,
Manila,"San Jose, Romblon",299,2013,
Manila,"San Jose, Romblon",299,2014,
Manila,"San Jose, Romblon",299,2015,
Manila,"San Jose, Romblon",299,2016,
Manila,"San Jose, Romblon",299,2017,
Manila,"San Jose, Romblon",299,2018,
Manila,"San Jose, Romblon",299,2019,
Manila,"San Jose, Romblon",299,2020,
Manila,"San Jose, Romblon",299,2021,
Manila,"San Jose, Romblon",299,2022,
Manila,Tacloban City,573.67,1995,104
Manila,Tacloban City,573.67,1996,96
Manila,Tacloban City,573.67,1997,104
Manila,Tacloban City,573.67,1998,208
Manila,Tacloban City,573.67,1999,29
Manila,Tacloban City,573.67,2000,17
Manila,Tacloban City,573.67,2001,50
Manila,Tacloban City,573.67,2002,
Manila,Tacloban City,573.67,2003,
Manila,Tacloban City,573.67,2004,19
Manila,Tacloban City,573.67,2005,
Manila,Tacloban City,573.67,2006,
Manila,Tacloban City,573.67,2007,
Manila,Tacloban City,573.67,2008,
Manila,Tacloban City,573.67,2009,
Manila,Tacloban City,573.67,2010,
Manila,Tacloban City,573.67,2011,36
Manila,Tacloban City,573.67,2012,
Manila,Tacloban City,573.67,2013,
Manila,Tacloban City,573.67,2014,
Manila,Tacloban City,573.67,2015,
Manila,Tacloban City,573.67,2016,
Manila,Tacloban City,573.67,2017,
Manila,Tacloban City,573.67,2018,
Manila,Tacloban City,573.67,2019,
Manila,Tacloban City,573.67,2020,
Manila,Tacloban City,573.67,2021,
Manila,Tacloban City,573.67,2022,
Manila,Naga City,261.07,1995,
Manila,Naga City,261.07,1996,
Manila,Naga City,261.07,1997,
Manila,Naga City,261.07,1998,
Manila,Naga City,261.07,1999,
Manila,Naga City,261.07,2000,14
Manila,Naga City,261.07,2001,
Manila,Naga City,261.07,2002,
Manila,Naga City,261.07,2003,
Manila,Naga City,261.07,2004,
Manila,Naga City,261.07,2005,
Manila,Naga City,261.07,2006,
Manila,Naga City,261.07,2007,
Manila,Naga City,261.07,2008,
Manila,Naga City,261.07,2009,
Manila,Naga City,261.07,2010,
Manila,Naga City,261.07,2011,
Manila,Naga City,261.07,2012,
Manila,Naga City,261.07,2013,
Manila,Naga City,261.07,2014,
Manila,Naga City,261.07,2015,
Manila,Naga City,261.07,2016,
Manila,Naga City,261.07,2017,
Manila,Naga City,261.07,2018,
Manila,Naga City,261.07,2019,
Manila,Naga City,261.07,2020,
Manila,Naga City,261.07,2021,
Manila,Naga City,261.07,2022,
Manila,Puerto Princesa City,592.72,1995,19
Manila,Puerto Princesa City,592.72,1996,72
Manila,Puerto Princesa City,592.72,1997,19
Manila,Puerto Princesa City,592.72,1998,14
Manila,Puerto Princesa City,592.72,1999,127
Manila,Puerto Princesa City,592.72,2000,63
Manila,Puerto Princesa City,592.72,2001,186
Manila,Puerto Princesa City,592.72,2002,51
Manila,Puerto Princesa City,592.72,2003,78
Manila,Puerto Princesa City,592.72,2004,
Manila,Puerto Princesa City,592.72,2005,258
Manila,Puerto Princesa City,592.72,2006,
Manila,Puerto Princesa City,592.72,2007,303
Manila,Puerto Princesa City,592.72,2008,568
Manila,Puerto Princesa City,592.72,2009,188
Manila,Puerto Princesa City,592.72,2010,286
Manila,Puerto Princesa City,592.72,2011,175
Manila,Puerto Princesa City,592.72,2012,101
Manila,Puerto Princesa City,592.72,2013,
Manila,Puerto Princesa City,592.72,2014,
Manila,Puerto Princesa City,592.72,2015,
Manila,Puerto Princesa City,592.72,2016,
Manila,Puerto Princesa City,592.72,2017,
Manila,Puerto Princesa City,592.72,2018,
Manila,Puerto Princesa City,592.72,2019,
Manila,Puerto Princesa City,592.72,2020,
Manila,Puerto Princesa City,592.72,2021,
Manila,Puerto Princesa City,592.72,2022,
Manila,Butuan City,797.23,1995,
Manila,Butuan City,797.23,1996,
Manila,Butuan City,797.23,1997,
Manila,Butuan City,797.23,1998,
Manila,Butuan City,797.23,1999,
Manila,Butuan City,797.23,2000,
Manila,Butuan City,797.23,2001,
Manila,Butuan City,797.23,2002,6
Manila,Butuan City,797.23,2003,
Manila,Butuan City,797.23,2004,
Manila,Butuan City,797.23,2005,
Manila,Butuan City,797.23,2006,
Manila,Butuan City,797.23,2007,
Manila,Butuan City,797.23,2008,
Manila,Butuan City,797.23,2009,
Manila,Butuan City,797.23,2010,489
Manila,Butuan City,797.23,2011,184
Manila,Butuan City,797.23,2012,
Manila,Butuan City,797.23,2013,50
Manila,Butuan City,797.23,2014,
Manila,Butuan City,797.23,2015,
Manila,Butuan City,797.23,2016,
Manila,Butuan City,797.23,2017,
Manila,Butuan City,797.23,2018,
Manila,Butuan City,797.23,2019,
Manila,Butuan City,797.23,2020,
Manila,Butuan City,797.23,2021,
Manila,Butuan City,797.23,2022,
Manila,"Catarman, Camiguin",723.88,1995,
Manila,"Catarman, Camiguin",723.88,1996,
Manila,"Catarman, Camiguin",723.88,1997,
Manila,"Catarman, Camiguin",723.88,1998,
Manila,"Catarman, Camiguin",723.88,1999,
Manila,"Catarman, Camiguin",723.88,2000,
Manila,"Catarman, Camiguin",723.88,2001,
Manila,"Catarman, Camiguin",723.88,2002,
Manila,"Catarman, Camiguin",723.88,2003,
Manila,"Catarman, Camiguin",723.88,2004,
Manila,"Catarman, Camiguin",723.88,2005,
Manila,"Catarman, Camiguin",723.88,2006,
Manila,"Catarman, Camiguin",723.88,2007,
Manila,"Catarman, Camiguin",723.88,2008,
Manila,"Catarman, Camiguin",723.88,2009,42
Manila,"Catarman, Camiguin",723.88,2010,
Manila,"Catarman, Camiguin",723.88,2011,
Manila,"Catarman, Camiguin",723.88,2012,
Manila,"Catarman, Camiguin",723.88,2013,
Manila,"Catarman, Camiguin",723.88,2014,
Manila,"Catarman, Camiguin",723.88,2015,
Manila,"Catarman, Camiguin",723.88,2016,
Manila,"Catarman, Camiguin",723.88,2017,
Manila,"Catarman, Camiguin",723.88,2018,
Manila,"Catarman, Camiguin",723.88,2019,
Manila,"Catarman, Camiguin",723.88,2020,
Manila,"Catarman, Camiguin",723.88,2021,
Manila,"Catarman, Camiguin",723.88,2022,
Manila,Dumaguete City,639.89,1995,90
Manila,Dumaguete City,639.89,1996,
Manila,Dumaguete City,639.89,1997,90
Manila,Dumaguete City,639.89,1998,75
Manila,Dumaguete City,639.89,1999,1
Manila,Dumaguete City,639.89,2000,1
Manila,Dumaguete City,639.89,2001,
Manila,Dumaguete City,639.89,2002,
Manila,Dumaguete City,639.89,2003,
Manila,Dumaguete City,639.89,2004,
Manila,Dumaguete City,639.89,2005,
Manila,Dumaguete City,639.89,2006,
Manila,Dumaguete City,639.89,2007,
Manila,Dumaguete City,639.89,2008,
Manila,Dumaguete City,639.89,2009,4500
Manila,Dumaguete City,639.89,2010,
Manila,Dumaguete City,639.89,2011,5
Manila,Dumaguete City,639.89,2012,12
Manila,Dumaguete City,639.89,2013,
Manila,Dumaguete City,639.89,2014,
Manila,Dumaguete City,639.89,2015,
Manila,Dumaguete City,639.89,2016,
Manila,Dumaguete City,639.89,2017,
Manila,Dumaguete City,639.89,2018,
Manila,Dumaguete City,639.89,2019,
Manila,Dumaguete City,639.89,2020,
Manila,Dumaguete City,639.89,2021,
Manila,Dumaguete City,639.89,2022,
Manila,"Kalibo, Aklan",348.94,1995,29
Manila,"Kalibo, Aklan",348.94,1996,20
Manila,"Kalibo, Aklan",348.94,1997,29
Manila,"Kalibo, Aklan",348.94,1998,
Manila,"Kalibo, Aklan",348.94,1999,
Manila,"Kalibo, Aklan",348.94,2000,
Manila,"Kalibo, Aklan",348.94,2001,
Manila,"Kalibo, Aklan",348.94,2002,34
Manila,"Kalibo, Aklan",348.94,2003,
Manila,"Kalibo, Aklan",348.94,2004,
Manila,"Kalibo, Aklan",348.94,2005,
Manila,"Kalibo, Aklan",348.94,2006,
Manila,"Kalibo, Aklan",348.94,2007,
Manila,"Kalibo, Aklan",348.94,2008,
Manila,"Kalibo, Aklan",348.94,2009,50
Manila,"Kalibo, Aklan",348.94,2010,26
Manila,"Kalibo, Aklan",348.94,2011,36
Manila,"Kalibo, Aklan",348.94,2012,
Manila,"Kalibo, Aklan",348.94,2013,
Manila,"Kalibo, Aklan",348.94,2014,
Manila,"Kalibo, Aklan",348.94,2015,
Manila,"Kalibo, Aklan",348.94,2016,
Manila,"Kalibo, Aklan",348.94,2017,
Manila,"Kalibo, Aklan",348.94,2018,
Manila,"Kalibo, Aklan",348.94,2019,
Manila,"Kalibo, Aklan",348.94,2020,
Manila,"Kalibo, Aklan",348.94,2021,
Manila,"Kalibo, Aklan",348.94,2022,
Manila,Surigao City,724.83,1995,13
Manila,Surigao City,724.83,1996,
Manila,Surigao City,724.83,1997,13
Manila,Surigao City,724.83,1998,
Manila,Surigao City,724.83,1999,
Manila,Surigao City,724.83,2000,
Manila,Surigao City,724.83,2001,
Manila,Surigao City,724.83,2002,
Manila,Surigao City,724.83,2003,
Manila,Surigao City,724.83,2004,
Manila,Surigao City,724.83,2005,
Manila,Surigao City,724.83,2006,
Manila,Surigao City,724.83,2007,
Manila,Surigao City,724.83,2008,
Manila,Surigao City,724.83,2009,3
Manila,Surigao City,724.83,2010,
Manila,Surigao City,724.83,2011,
Manila,Surigao City,724.83,2012,
Manila,Surigao City,724.83,2013,
Manila,Surigao City,724.83,2014,
Manila,Surigao City,724.83,2015,
Manila,Surigao City,724.83,2016,
Manila,Surigao City,724.83,2017,
Manila,Surigao City,724.83,2018,
Manila,Surigao City,724.83,2019,
Manila,Surigao City,724.83,2020,
Manila,Surigao City,724.83,2021,
Manila,Surigao City,724.83,2022,
Manila,Tagbilaran City,633.01,1995,
Manila,Tagbilaran City,633.01,1996,
Manila,Tagbilaran City,633.01,1997,
Manila,Tagbilaran City,633.01,1998,21
Manila,Tagbilaran City,633.01,1999,
Manila,Tagbilaran City,633.01,2000,1
Manila,Tagbilaran City,633.01,2001,
Manila,Tagbilaran City,633.01,2002,
Manila,Tagbilaran City,633.01,2003,
Manila,Tagbilaran City,633.01,2004,76
Manila,Tagbilaran City,633.01,2005,489
Manila,Tagbilaran City,633.01,2006,2
Manila,Tagbilaran City,633.01,2007,
Manila,Tagbilaran City,633.01,2008,
Manila,Tagbilaran City,633.01,2009,13
Manila,Tagbilaran City,633.01,2010,
Manila,Tagbilaran City,633.01,2011,13
Manila,Tagbilaran City,633.01,2012,1
Manila,Tagbilaran City,633.01,2013,1
Manila,Tagbilaran City,633.01,2014,410
Manila,Tagbilaran City,633.01,2015,118
Manila,Tagbilaran City,633.01,2016,441
Manila,Tagbilaran City,633.01,2017,129
Manila,Tagbilaran City,633.01,2018,
Manila,Tagbilaran City,633.01,2019,
Manila,Tagbilaran City,633.01,2020,
Manila,Tagbilaran City,633.01,2021,
Manila,Tagbilaran City,633.01,2022,
Manila,"Virac, Catanduanes",368.17,1995,101
Manila,"Virac, Catanduanes",368.17,1996,
Manila,"Virac, Catanduanes",368.17,1997,101
Manila,"Virac, Catanduanes",368.17,1998,
Manila,"Virac, Catanduanes",368.17,1999,40
Manila,"Virac, Catanduanes",368.17,2000,2
Manila,"Virac, Catanduanes",368.17,2001,124
Manila,"Virac, Catanduanes",368.17,2002,99
Manila,"Virac, Catanduanes",368.17,2003,
Manila,"Virac, Catanduanes",368.17,2004,1
Manila,"Virac, Catanduanes",368.17,2005,
Manila,"Virac, Catanduanes",368.17,2006,
Manila,"Virac, Catanduanes",368.17,2007,
Manila,"Virac, Catanduanes",368.17,2008,
Manila,"Virac, Catanduanes",368.17,2009,
Manila,"Virac, Catanduanes",368.17,2010,
Manila,"Virac, Catanduanes",368.17,2011,
Manila,"Virac, Catanduanes",368.17,2012,
Manila,"Virac, Catanduanes",368.17,2013,
Manila,"Virac, Catanduanes",368.17,2014,
Manila,"Virac, Catanduanes",368.17,2015,
Manila,"Virac, Catanduanes",368.17,2016,
Manila,"Virac, Catanduanes",368.17,2017,
Manila,"Virac, Catanduanes",368.17,2018,
Manila,"Virac, Catanduanes",368.17,2019,
Manila,"Virac, Catanduanes",368.17,2020,
Manila,"Virac, Catanduanes",368.17,2021,
Manila,"Virac, Catanduanes",368.17,2022,
Manila,Tuguegarao City,345.18,1995,51
Manila,Tuguegarao City,345.18,1996,48
Manila,Tuguegarao City,345.18,1997,51
Manila,Tuguegarao City,345.18,1998,
Manila,Tuguegarao City,345.18,1999,
Manila,Tuguegarao City,345.18,2000,
Manila,Tuguegarao City,345.18,2001,
Manila,Tuguegarao City,345.18,2002,
Manila,Tuguegarao City,345.18,2003,
Manila,Tuguegarao City,345.18,2004,
Manila,Tuguegarao City,345.18,2005,
Manila,Tuguegarao City,345.18,2006,
Manila,Tuguegarao City,345.18,2007,
Manila,Tuguegarao City,345.18,2008,
Manila,Tuguegarao City,345.18,2009,61
Manila,Tuguegarao City,345.18,2010,
Manila,Tuguegarao City,345.18,2011,
Manila,Tuguegarao City,345.18,2012,
Manila,Tuguegarao City,345.18,2013,
Manila,Tuguegarao City,345.18,2014,
Manila,Tuguegarao City,345.18,2015,
Manila,Tuguegarao City,345.18,2016,
Manila,Tuguegarao City,345.18,2017,
Manila,Tuguegarao City,345.18,2018,
Manila,Tuguegarao City,345.18,2019,
Manila,Tuguegarao City,345.18,2020,
Manila,Tuguegarao City,345.18,2021,
Manila,Tuguegarao City,345.18,2022,
Manila,Marinduque,164.56,1995,39
Manila,Marinduque,164.56,1996,
Manila,Marinduque,164.56,1997,39
Manila,Marinduque,164.56,1998,
Manila,Marinduque,164.56,1999,
Manila,Marinduque,164.56,2000,
Manila,Marinduque,164.56,2001,
Manila,Marinduque,164.56,2002,
Manila,Marinduque,164.56,2003,
Manila,Marinduque,164.56,2004,
Manila,Marinduque,164.56,2005,
Manila,Marinduque,164.56,2006,
Manila,Marinduque,164.56,2007,
Manila,Marinduque,164.56,2008,
Manila,Marinduque,164.56,2009,
Manila,Marinduque,164.56,2010,
Manila,Marinduque,164.56,2011,
Manila,Marinduque,164.56,2012,
Manila,Marinduque,164.56,2013,
Manila,Marinduque,164.56,2014,
Manila,Marinduque,164.56,2015,
Manila,Marinduque,164.56,2016,
Manila,Marinduque,164.56,2017,
Manila,Marinduque,164.56,2018,
Manila,Marinduque,164.56,2019,
Manila,Marinduque,164.56,2020,
Manila,Marinduque,164.56,2021,
Manila,Marinduque,164.56,2022,
Manila,Calbayog City,472.21,1995,
Manila,Calbayog City,472.21,1996,
Manila,Calbayog City,472.21,1997,
Manila,Calbayog City,472.21,1998,
Manila,Calbayog City,472.21,1999,
Manila,Calbayog City,472.21,2000,10
Manila,Calbayog City,472.21,2001,20
Manila,Calbayog City,472.21,2002,
Manila,Calbayog City,472.21,2003,
Manila,Calbayog City,472.21,2004,
Manila,Calbayog City,472.21,2005,
Manila,Calbayog City,472.21,2006,
Manila,Calbayog City,472.21,2007,
Manila,Calbayog City,472.21,2008,
Manila,Calbayog City,472.21,2009,
Manila,Calbayog City,472.21,2010,
Manila,Calbayog City,472.21,2011,
Manila,Calbayog City,472.21,2012,
Manila,Calbayog City,472.21,2013,
Manila,Calbayog City,472.21,2014,
Manila,Calbayog City,472.21,2015,
Manila,Calbayog City,472.21,2016,
Manila,Calbayog City,472.21,2017,
Manila,Calbayog City,472.21,2018,
Manila,Calbayog City,472.21,2019,
Manila,Calbayog City,472.21,2020,
Manila,Calbayog City,472.21,2021,
Manila,Calbayog City,472.21,2022,
Manila,Masbate,389.8,1995,
Manila,Masbate,389.8,1996,
Manila,Masbate,389.8,1997,
Manila,Masbate,389.8,1998,
Manila,Masbate,389.8,1999,
Manila,Masbate,389.8,2000,7
Manila,Masbate,389.8,2001,
Manila,Masbate,389.8,2002,
Manila,Masbate,389.8,2003,
Manila,Masbate,389.8,2004,78
Manila,Masbate,389.8,2005,17
Manila,Masbate,389.8,2006,61
Manila,Masbate,389.8,2007,1
Manila,Masbate,389.8,2008,
Manila,Masbate,389.8,2009,
Manila,Masbate,389.8,2010,
Manila,Masbate,389.8,2011,
Manila,Masbate,389.8,2012,
Manila,Masbate,389.8,2013,
Manila,Masbate,389.8,2014,
Manila,Masbate,389.8,2015,
Manila,Masbate,389.8,2016,
Manila,Masbate,389.8,2017,
Manila,Masbate,389.8,2018,
Manila,Masbate,389.8,2019,
Manila,Masbate,389.8,2020,
Manila,Masbate,389.8,2021,
Manila,Masbate,389.8,2022,
Manila,Roxas City,380.85,1995,8
Manila,Roxas City,380.85,1996,
Manila,Roxas City,380.85,1997,8
Manila,Roxas City,380.85,1998,
Manila,Roxas City,380.85,1999,
Manila,Roxas City,380.85,2000,99
Manila,Roxas City,380.85,2001,5
Manila,Roxas City,380.85,2002,
Manila,Roxas City,380.85,2003,6
Manila,Roxas City,380.85,2004,
Manila,Roxas City,380.85,2005,
Manila,Roxas City,380.85,2006,
Manila,Roxas City,380.85,2007,
Manila,Roxas City,380.85,2008,
Manila,Roxas City,380.85,2009,
Manila,Roxas City,380.85,2010,
Manila,Roxas City,380.85,2011,
Manila,Roxas City,380.85,2012,
Manila,Roxas City,380.85,2013,
Manila,Roxas City,380.85,2014,
Manila,Roxas City,380.85,2015,
Manila,Roxas City,380.85,2016,
Manila,Roxas City,380.85,2017,
Manila,Roxas City,380.85,2018,
Manila,Roxas City,380.85,2019,
Manila,Roxas City,380.85,2020,
Manila,Roxas City,380.85,2021,
Manila,Roxas City,380.85,2022,
Manila,"Tablas, Romblon",269.6,1995,
Manila,"Tablas, Romblon",269.6,1996,
Manila,"Tablas, Romblon",269.6,1997,
Manila,"Tablas, Romblon",269.6,1998,
Manila,"Tablas, Romblon",269.6,1999,61
Manila,"Tablas, Romblon",269.6,2000,
Manila,"Tablas, Romblon",269.6,2001,
Manila,"Tablas, Romblon",269.6,2002,
Manila,"Tablas, Romblon",269.6,2003,
Manila,"Tablas, Romblon",269.6,2004,
Manila,"Tablas, Romblon",269.6,2005,
Manila,"Tablas, Romblon",269.6,2006,
Manila,"Tablas, Romblon",269.6,2007,
Manila,"Tablas, Romblon",269.6,2008,
Manila,"Tablas, Romblon",269.6,2009,
Manila,"Tablas, Romblon",269.6,2010,
Manila,"Tablas, Romblon",269.6,2011,
Manila,"Tablas, Romblon",269.6,2012,
Manila,"Tablas, Romblon",269.6,2013,
Manila,"Tablas, Romblon",269.6,2014,
Manila,"Tablas, Romblon",269.6,2015,
Manila,"Tablas, Romblon",269.6,2016,
Manila,"Tablas, Romblon",269.6,2017,
Manila,"Tablas, Romblon",269.6,2018,
Manila,"Tablas, Romblon",269.6,2019,
Manila,"Tablas, Romblon",269.6,2020,
Manila,"Tablas, Romblon",269.6,2021,
Manila,"Tablas, Romblon",269.6,2022,
Manila,"Basco, Batanes",660.02,1995,
Manila,"Basco, Batanes",660.02,1996,
Manila,"Basco, Batanes",660.02,1997,
Manila,"Basco, Batanes",660.02,1998,
Manila,"Basco, Batanes",660.02,1999,
Manila,"Basco, Batanes",660.02,2000,
Manila,"Basco, Batanes",660.02,2001,
Manila,"Basco, Batanes",660.02,2002,
Manila,"Basco, Batanes",660.02,2003,9
Manila,"Basco, Batanes",660.02,2004,
Manila,"Basco, Batanes",660.02,2005,
Manila,"Basco, Batanes",660.02,2006,23
Manila,"Basco, Batanes",660.02,2007,
Manila,"Basco, Batanes",660.02,2008,
Manila,"Basco, Batanes",660.02,2009,
Manila,"Basco, Batanes",660.02,2010,
Manila,"Basco, Batanes",660.02,2011,
Manila,"Basco, Batanes",660.02,2012,
Manila,"Basco, Batanes",660.02,2013,
Manila,"Basco, Batanes",660.02,2014,
Manila,"Basco, Batanes",660.02,2015,
Manila,"Basco, Batanes",660.02,2016,
Manila,"Basco, Batanes",660.02,2017,
Manila,"Basco, Batanes",660.02,2018,
Manila,"Basco, Batanes",660.02,2019,
Manila,"Basco, Batanes",660.02,2020,
Manila,"Basco, Batanes",660.02,2021,
Manila,"Basco, Batanes",660.02,2022,
Manila,Laoag City,403.88,1995,
Manila,Laoag City,403.88,1996,
Manila,Laoag City,403.88,1997,
Manila,Laoag City,403.88,1998,
Manila,Laoag City,403.88,1999,
Manila,Laoag City,403.88,2000,
Manila,Laoag City,403.88,2001,
Manila,Laoag City,403.88,2002,
Manila,Laoag City,403.88,2003,
Manila,Laoag City,403.88,2004,
Manila,Laoag City,403.88,2005,94
Manila,Laoag City,403.88,2006,
Manila,Laoag City,403.88,2007,
Manila,Laoag City,403.88,2008,
Manila,Laoag City,403.88,2009,
Manila,Laoag City,403.88,2010,
Manila,Laoag City,403.88,2011,
Manila,Laoag City,403.88,2012,
Manila,Laoag City,403.88,2013,
Manila,Laoag City,403.88,2014,
Manila,Laoag City,403.88,2015,
Manila,Laoag City,403.88,2016,
Manila,Laoag City,403.88,2017,
Manila,Laoag City,403.88,2018,
Manila,Laoag City,403.88,2019,
Manila,Laoag City,403.88,2020,
Manila,Laoag City,403.88,2021,
Manila,Laoag City,403.88,2022,
Manila,"Mamburao, Occidental Mindoro",155.32,1995,45
Manila,"Mamburao, Occidental Mindoro",155.32,1996,
Manila,"Mamburao, Occidental Mindoro",155.32,1997,45
Manila,"Mamburao, Occidental Mindoro",155.32,1998,
Manila,"Mamburao, Occidental Mindoro",155.32,1999,
Manila,"Mamburao, Occidental Mindoro",155.32,2000,
Manila,"Mamburao, Occidental Mindoro",155.32,2001,
Manila,"Mamburao, Occidental Mindoro",155.32,2002,
Manila,"Mamburao, Occidental Mindoro",155.32,2003,
Manila,"Mamburao, Occidental Mindoro",155.32,2004,
Manila,"Mamburao, Occidental Mindoro",155.32,2005,
Manila,"Mamburao, Occidental Mindoro",155.32,2006,
Manila,"Mamburao, Occidental Mindoro",155.32,2007,
Manila,"Mamburao, Occidental Mindoro",155.32,2008,
Manila,"Mamburao, Occidental Mindoro",155.32,2009,
Manila,"Mamburao, Occidental Mindoro",155.32,2010,
Manila,"Mamburao, Occidental Mindoro",155.32,2011,
Manila,"Mamburao, Occidental Mindoro",155.32,2012,
Manila,"Mamburao, Occidental Mindoro",155.32,2013,
Manila,"Mamburao, Occidental Mindoro",155.32,2014,
Manila,"Mamburao, Occidental Mindoro",155.32,2015,
Manila,"Mamburao, Occidental Mindoro",155.32,2016,
Manila,"Mamburao, Occidental Mindoro",155.32,2017,
Manila,"Mamburao, Occidental Mindoro",155.32,2018,
Manila,"Mamburao, Occidental Mindoro",155.32,2019,
Manila,"Mamburao, Occidental Mindoro",155.32,2020,
Manila,"Mamburao, Occidental Mindoro",155.32,2021,
Manila,"Mamburao, Occidental Mindoro",155.32,2022,
Manila,"Malay, Aklan",313.73,1995,
Manila,"Malay, Aklan",313.73,1996,
Manila,"Malay, Aklan",313.73,1997,
Manila,"Malay, Aklan",313.73,1998,
Manila,"Malay, Aklan",313.73,1999,170
Manila,"Malay, Aklan",313.73,2000,271
Manila,"Malay, Aklan",313.73,2001,24
Manila,"Malay, Aklan",313.73,2002,40
Manila,"Malay, Aklan",313.73,2003,95
Manila,"Malay, Aklan",313.73,2004,55
Manila,"Malay, Aklan",313.73,2005,10
Manila,"Malay, Aklan",313.73,2006,101
Manila,"Malay, Aklan",313.73,2007,309
Manila,"Malay, Aklan",313.73,2008,277
Manila,"Malay, Aklan",313.73,2009,1966
Manila,"Malay, Aklan",313.73,2010,
Manila,"Malay, Aklan",313.73,2011,
Manila,"Malay, Aklan",313.73,2012,
Manila,"Malay, Aklan",313.73,2013,
Manila,"Malay, Aklan",313.73,2014,
Manila,"Malay, Aklan",313.73,2015,
Manila,"Malay, Aklan",313.73,2016,
Manila,"Malay, Aklan",313.73,2017,
Manila,"Malay, Aklan",313.73,2018,
Manila,"Malay, Aklan",313.73,2019,
Manila,"Malay, Aklan",313.73,2020,
Manila,"Malay, Aklan",313.73,2021,
Manila,"Malay, Aklan",313.73,2022,
Manila,"Coron, Palawan",300.19,1995,
Manila,"Coron, Palawan",300.19,1996,
Manila,"Coron, Palawan",300.19,1997,
Manila,"Coron, Palawan",300.19,1998,
Manila,"Coron, Palawan",300.19,1999,48
Manila,"Coron, Palawan",300.19,2000,1
